Time, Date, Light, Temperature, humidity
14:20:33, 30-6-2022,393,25.1,60
14:20:34, 30-6-2022,390,25.1,60
14:20:35, 30-6-2022,386,25.1,60
14:20:37, 30-6-2022,374,25.1,60
14:20:38, 30-6-2022,383,25.1,60
14:20:39, 30-6-2022,395,25.1,60
14:20:40, 30-6-2022,394,25.1,60
14:20:42, 30-6-2022,398,25.1,60
14:20:43, 30-6-2022,397,25.1,60
14:20:44, 30-6-2022,396,25.1,60
14:20:45, 30-6-2022,396,25.1,60
14:20:46, 30-6-2022,395,25.1,60
14:20:48, 30-6-2022,397,25.1,60
14:20:49, 30-6-2022,399,25.1,60
14:20:50, 30-6-2022,398,25.1,60
14:20:51, 30-6-2022,396,25.1,60
14:20:53, 30-6-2022,395,25.1,60
14:20:54, 30-6-2022,396,25.1,60
14:20:55, 30-6-2022,397,25.1,60
14:20:56, 30-6-2022,395,25.1,60
14:20:58, 30-6-2022,398,25.1,60
14:20:59, 30-6-2022,392,25.1,60
14:21:00, 30-6-2022,391,25.1,60
14:21:01, 30-6-2022,393,25.1,60
14:21:03, 30-6-2022,393,25.1,60
14:21:04, 30-6-2022,393,25.1,60
14:21:05, 30-6-2022,394,25.1,60
14:21:06, 30-6-2022,392,25.1,60
14:21:07, 30-6-2022,393,25.1,60
14:21:09, 30-6-2022,393,25.1,60
14:21:10, 30-6-2022,394,25.1,60
14:21:11, 30-6-2022,392,25.1,60
14:21:12, 30-6-2022,392,25.1,60
14:21:14, 30-6-2022,391,25.1,60
14:21:15, 30-6-2022,389,25.1,60
14:21:17, 30-6-2022,391,25.1,60
14:21:18, 30-6-2022,389,25.1,60
14:21:19, 30-6-2022,388,25.1,60
14:21:20, 30-6-2022,390,25.1,60
14:21:21, 30-6-2022,388,25.1,60
14:21:23, 30-6-2022,389,25.1,60
14:21:24, 30-6-2022,389,25.1,60
14:21:25, 30-6-2022,389,25.1,60
14:21:26, 30-6-2022,390,25.1,60
14:21:28, 30-6-2022,389,25.1,60
14:21:29, 30-6-2022,389,25.1,60
14:21:30, 30-6-2022,389,25.1,60
14:21:31, 30-6-2022,388,25.1,60
14:21:33, 30-6-2022,390,25.1,60
14:21:34, 30-6-2022,398,25.1,60
14:21:35, 30-6-2022,396,25.1,60
14:21:36, 30-6-2022,398,25.1,60
14:21:37, 30-6-2022,399,25.1,60
14:21:39, 30-6-2022,398,25.1,60
14:21:40, 30-6-2022,399,25.1,60
14:21:41, 30-6-2022,398,25.1,60
14:21:42, 30-6-2022,398,25.1,60
14:21:44, 30-6-2022,398,25.1,60
14:21:45, 30-6-2022,396,25.1,60
14:21:46, 30-6-2022,399,25.1,60
14:21:47, 30-6-2022,398,25.1,60
14:21:49, 30-6-2022,388,25.1,60
14:21:50, 30-6-2022,398,25.1,60
14:21:51, 30-6-2022,398,25.1,60
14:21:52, 30-6-2022,397,25.1,60
14:21:53, 30-6-2022,394,25.1,60
14:21:55, 30-6-2022,399,25.1,60
14:21:56, 30-6-2022,399,25.1,60
14:21:57, 30-6-2022,400,25.1,60
14:21:58, 30-6-2022,388,25.1,60
14:22:00, 30-6-2022,389,25.1,60
14:22:01, 30-6-2022,389,25.1,60
14:22:02, 30-6-2022,388,25.1,60
14:22:03, 30-6-2022,391,25.1,60
14:22:05, 30-6-2022,390,25.1,60
14:22:06, 30-6-2022,390,25.1,60
14:22:07, 30-6-2022,389,25.1,60
14:22:08, 30-6-2022,389,25.1,60
14:22:09, 30-6-2022,388,25.1,60
14:22:11, 30-6-2022,395,25.1,60
14:22:12, 30-6-2022,388,25.1,60
14:22:13, 30-6-2022,388,25.1,60
14:22:14, 30-6-2022,389,25.1,60
14:22:16, 30-6-2022,388,25.1,60
14:22:17, 30-6-2022,389,25.1,60
14:22:18, 30-6-2022,389,25.1,60
14:22:19, 30-6-2022,388,25.1,60
14:22:21, 30-6-2022,389,25.1,60
14:22:22, 30-6-2022,388,25.1,60
14:22:23, 30-6-2022,388,25.1,60
14:22:24, 30-6-2022,389,25.1,60
14:22:25, 30-6-2022,394,25.1,60
14:22:27, 30-6-2022,395,25.1,60
14:22:28, 30-6-2022,395,25.1,60
14:22:29, 30-6-2022,391,25.2,60
14:22:30, 30-6-2022,391,25.2,60
14:22:32, 30-6-2022,391,25.1,60
14:22:33, 30-6-2022,392,25.1,60
14:22:34, 30-6-2022,392,25.1,60
14:22:35, 30-6-2022,391,25.1,60
14:22:37, 30-6-2022,391,25.1,60
14:22:38, 30-6-2022,392,25.1,60
14:22:39, 30-6-2022,391,25.1,60
14:22:40, 30-6-2022,396,25.1,60
14:22:41, 30-6-2022,396,25.1,60
14:22:43, 30-6-2022,395,25.1,60
14:22:44, 30-6-2022,395,25.1,60
14:22:45, 30-6-2022,397,25.1,60
14:22:46, 30-6-2022,395,25.1,60
14:22:48, 30-6-2022,395,25.1,60
14:22:49, 30-6-2022,395,25.1,60
14:22:50, 30-6-2022,394,25.1,60
14:22:51, 30-6-2022,397,25.2,60
14:22:53, 30-6-2022,395,25.2,60
14:22:54, 30-6-2022,393,25.2,60
14:22:55, 30-6-2022,395,25.2,60
14:22:56, 30-6-2022,394,25.2,60
14:22:57, 30-6-2022,392,25.2,60
14:22:59, 30-6-2022,395,25.2,60
14:23:00, 30-6-2022,395,25.2,60
14:23:01, 30-6-2022,391,25.2,60
14:23:02, 30-6-2022,389,25.2,60
14:23:04, 30-6-2022,389,25.2,60
14:23:05, 30-6-2022,392,25.2,60
14:23:06, 30-6-2022,389,25.2,60
14:23:07, 30-6-2022,391,25.2,60
14:23:09, 30-6-2022,394,25.2,60
14:23:10, 30-6-2022,395,25.2,60
14:23:11, 30-6-2022,394,25.2,60
14:23:12, 30-6-2022,388,25.2,60
14:23:14, 30-6-2022,389,25.2,60
14:23:15, 30-6-2022,389,25.2,60
14:23:16, 30-6-2022,385,25.2,60
14:23:17, 30-6-2022,380,25.2,60
14:23:18, 30-6-2022,379,25.2,60
14:23:20, 30-6-2022,378,25.2,60
14:23:21, 30-6-2022,380,25.2,60
14:23:22, 30-6-2022,380,25.2,60
14:23:23, 30-6-2022,377,25.2,60
14:23:25, 30-6-2022,376,25.2,60
14:23:26, 30-6-2022,377,25.2,60
14:23:27, 30-6-2022,374,25.2,60
14:23:28, 30-6-2022,376,25.2,60
14:23:30, 30-6-2022,377,25.2,60
14:23:31, 30-6-2022,377,25.2,60
14:23:32, 30-6-2022,380,25.2,60
14:23:33, 30-6-2022,379,25.2,60
14:23:34, 30-6-2022,380,25.2,60
14:23:36, 30-6-2022,381,25.2,60
14:23:37, 30-6-2022,380,25.2,60
14:23:38, 30-6-2022,387,25.2,60
14:23:39, 30-6-2022,392,25.2,60
14:23:41, 30-6-2022,392,25.2,60
14:23:42, 30-6-2022,395,25.2,60
14:23:43, 30-6-2022,394,25.2,60
14:23:44, 30-6-2022,392,25.2,60
14:23:46, 30-6-2022,392,25.2,60
14:23:47, 30-6-2022,391,25.2,60
14:23:48, 30-6-2022,394,25.2,60
14:23:49, 30-6-2022,394,25.2,60
14:23:50, 30-6-2022,392,25.2,60
14:23:52, 30-6-2022,391,25.2,60
14:23:53, 30-6-2022,389,25.2,60
14:23:54, 30-6-2022,387,25.2,60
14:23:55, 30-6-2022,386,25.2,60
14:23:57, 30-6-2022,385,25.2,60
14:23:58, 30-6-2022,380,25.1,60
14:23:59, 30-6-2022,378,25.1,60
14:24:00, 30-6-2022,377,25.2,60
14:24:02, 30-6-2022,376,25.2,60
14:24:03, 30-6-2022,377,25.2,60
14:24:04, 30-6-2022,379,25.2,60
14:24:05, 30-6-2022,380,25.2,60
14:24:06, 30-6-2022,382,25.2,60
14:24:08, 30-6-2022,384,25.2,60
14:24:09, 30-6-2022,382,25.2,60
14:24:10, 30-6-2022,384,25.2,60
14:24:11, 30-6-2022,383,25.2,60
14:24:13, 30-6-2022,383,25.2,60
14:24:14, 30-6-2022,389,25.2,60
14:24:15, 30-6-2022,393,25.2,60
14:24:16, 30-6-2022,397,25.2,60
14:24:18, 30-6-2022,397,25.2,60
14:24:19, 30-6-2022,397,25.2,60
14:24:20, 30-6-2022,399,25.2,60
14:24:21, 30-6-2022,397,25.2,60
14:24:22, 30-6-2022,397,25.2,60
14:24:24, 30-6-2022,398,25.2,60
14:24:25, 30-6-2022,397,25.2,60
14:24:26, 30-6-2022,398,25.2,60
14:24:27, 30-6-2022,398,25.2,60
14:24:29, 30-6-2022,396,25.2,60
14:24:31, 30-6-2022,398,25.2,60
14:24:32, 30-6-2022,397,25.2,60
14:24:34, 30-6-2022,398,25.1,58
14:24:35, 30-6-2022,397,25.1,58
14:24:36, 30-6-2022,394,25.2,58
14:24:37, 30-6-2022,397,25.2,58
14:24:39, 30-6-2022,399,25.2,60
14:24:40, 30-6-2022,398,25.2,60
14:24:41, 30-6-2022,398,25.2,60
14:24:42, 30-6-2022,398,25.2,60
14:24:43, 30-6-2022,398,25.2,60
14:24:45, 30-6-2022,398,25.2,60
14:24:46, 30-6-2022,397,25.2,60
14:24:47, 30-6-2022,399,25.2,60
14:24:48, 30-6-2022,398,25.2,60
14:24:50, 30-6-2022,399,25.2,60
14:24:51, 30-6-2022,398,25.2,60
14:24:52, 30-6-2022,400,25.2,60
14:24:53, 30-6-2022,399,25.2,60
14:24:55, 30-6-2022,396,25.2,60
14:24:56, 30-6-2022,389,25.2,60
14:24:57, 30-6-2022,389,25.2,60
14:24:58, 30-6-2022,389,25.2,60
14:25:00, 30-6-2022,392,25.2,60
14:25:01, 30-6-2022,389,25.2,60
14:25:02, 30-6-2022,388,25.2,60
14:25:03, 30-6-2022,383,25.2,60
14:25:04, 30-6-2022,383,25.2,60
14:25:06, 30-6-2022,390,25.2,60
14:25:07, 30-6-2022,389,25.2,60
14:25:08, 30-6-2022,386,25.2,60
14:25:09, 30-6-2022,389,25.2,60
14:25:11, 30-6-2022,389,25.2,60
14:25:12, 30-6-2022,394,25.2,60
14:25:13, 30-6-2022,396,25.2,60
14:25:14, 30-6-2022,394,25.2,60
14:25:16, 30-6-2022,389,25.2,60
14:25:17, 30-6-2022,383,25.2,60
14:25:18, 30-6-2022,388,25.2,60
14:25:19, 30-6-2022,392,25.2,60
14:25:20, 30-6-2022,398,25.2,60
14:25:22, 30-6-2022,391,25.2,60
14:25:23, 30-6-2022,392,25.2,60
14:25:24, 30-6-2022,390,25.2,60
14:25:25, 30-6-2022,389,25.2,60
14:25:27, 30-6-2022,391,25.2,60
14:25:28, 30-6-2022,391,25.2,60
14:25:29, 30-6-2022,398,25.2,60
14:25:30, 30-6-2022,397,25.1,60
14:25:32, 30-6-2022,398,25.1,60
14:25:33, 30-6-2022,390,25.2,60
14:25:34, 30-6-2022,393,25.2,60
14:25:35, 30-6-2022,394,25.2,60
14:25:36, 30-6-2022,393,25.2,60
14:25:38, 30-6-2022,389,25.2,60
14:25:39, 30-6-2022,387,25.2,60
14:25:40, 30-6-2022,377,25.2,60
14:25:41, 30-6-2022,380,25.2,60
14:25:43, 30-6-2022,382,25.1,60
14:25:44, 30-6-2022,376,25.1,60
14:25:45, 30-6-2022,380,25.2,60
14:25:46, 30-6-2022,381,25.2,60
14:25:48, 30-6-2022,381,25.2,60
14:25:49, 30-6-2022,384,25.2,60
14:25:50, 30-6-2022,385,25.2,60
14:25:51, 30-6-2022,394,25.2,60
14:25:52, 30-6-2022,390,25.1,60
14:25:54, 30-6-2022,392,25.1,60
14:25:55, 30-6-2022,398,25.2,60
14:25:56, 30-6-2022,394,25.2,60
14:25:57, 30-6-2022,393,25.1,60
14:25:59, 30-6-2022,395,25.1,60
14:26:00, 30-6-2022,395,25.2,60
14:26:01, 30-6-2022,396,25.2,60
14:26:02, 30-6-2022,391,25.2,60
14:26:04, 30-6-2022,398,25.2,60
14:26:05, 30-6-2022,396,25.2,60
14:26:06, 30-6-2022,394,25.2,60
14:26:07, 30-6-2022,396,25.2,60
14:26:08, 30-6-2022,399,25.2,60
14:26:10, 30-6-2022,398,25.2,60
14:26:11, 30-6-2022,400,25.2,60
14:26:12, 30-6-2022,396,25.2,60
14:26:13, 30-6-2022,397,25.2,60
14:26:15, 30-6-2022,397,25.1,60
14:26:16, 30-6-2022,398,25.1,60
14:26:18, 30-6-2022,398,25.2,60
14:26:19, 30-6-2022,397,25.2,60
14:26:20, 30-6-2022,398,25.2,60
14:26:21, 30-6-2022,397,25.2,60
14:26:22, 30-6-2022,393,25.2,60
14:26:24, 30-6-2022,393,25.2,60
14:26:25, 30-6-2022,392,25.2,60
14:26:26, 30-6-2022,396,25.2,60
14:26:27, 30-6-2022,394,25.2,60
14:26:29, 30-6-2022,394,25.2,60
14:26:30, 30-6-2022,392,25.2,60
14:26:31, 30-6-2022,393,25.2,60
14:26:32, 30-6-2022,393,25.1,60
14:26:34, 30-6-2022,392,25.1,60
14:26:35, 30-6-2022,391,25.2,60
14:26:36, 30-6-2022,393,25.2,60
14:26:37, 30-6-2022,393,25.2,60
14:26:38, 30-6-2022,392,25.2,60
14:26:40, 30-6-2022,391,25.2,60
14:26:41, 30-6-2022,381,25.2,60
14:26:42, 30-6-2022,385,25.1,60
14:26:43, 30-6-2022,391,25.1,60
14:26:45, 30-6-2022,385,25.1,59
14:26:46, 30-6-2022,381,25.1,59
14:26:47, 30-6-2022,380,25.2,59
14:26:48, 30-6-2022,392,25.2,59
14:26:50, 30-6-2022,396,25.2,60
14:26:51, 30-6-2022,398,25.2,60
14:26:52, 30-6-2022,396,25.2,60
14:26:53, 30-6-2022,389,25.2,60
14:26:54, 30-6-2022,391,25.1,60
14:26:56, 30-6-2022,395,25.1,60
14:26:57, 30-6-2022,391,25.2,59
14:26:58, 30-6-2022,391,25.2,59
14:26:59, 30-6-2022,392,25.2,60
14:27:01, 30-6-2022,389,25.2,60
14:27:02, 30-6-2022,388,25.1,59
14:27:03, 30-6-2022,389,25.1,59
14:27:04, 30-6-2022,397,25.2,59
14:27:06, 30-6-2022,394,25.2,59
14:27:07, 30-6-2022,390,25.2,60
14:27:08, 30-6-2022,389,25.2,60
14:27:09, 30-6-2022,394,25.1,60
14:27:10, 30-6-2022,398,25.1,60
14:27:12, 30-6-2022,394,25.2,59
14:27:13, 30-6-2022,394,25.2,59
14:27:14, 30-6-2022,386,25.1,59
14:27:15, 30-6-2022,389,25.1,59
14:27:17, 30-6-2022,390,25.2,60
14:27:18, 30-6-2022,394,25.2,60
14:27:19, 30-6-2022,389,25.1,59
14:27:20, 30-6-2022,385,25.1,59
14:27:22, 30-6-2022,387,25.2,60
14:27:23, 30-6-2022,386,25.2,60
14:27:24, 30-6-2022,381,25.1,60
14:27:25, 30-6-2022,378,25.1,60
14:27:26, 30-6-2022,379,25.2,59
14:27:28, 30-6-2022,379,25.2,59
14:27:29, 30-6-2022,381,25.1,60
14:27:30, 30-6-2022,376,25.1,60
14:27:31, 30-6-2022,372,25.2,59
14:27:33, 30-6-2022,373,25.2,59
14:27:34, 30-6-2022,365,25.1,59
14:27:35, 30-6-2022,373,25.1,59
14:27:36, 30-6-2022,369,25.1,59
14:27:38, 30-6-2022,369,25.1,59
14:27:39, 30-6-2022,371,25.1,59
14:27:40, 30-6-2022,370,25.1,59
14:27:41, 30-6-2022,377,25.1,59
14:27:42, 30-6-2022,380,25.1,59
14:27:44, 30-6-2022,385,25.2,59
14:27:45, 30-6-2022,386,25.2,59
14:27:46, 30-6-2022,389,25.2,59
14:27:47, 30-6-2022,395,25.2,59
14:27:49, 30-6-2022,397,25.2,59
14:27:50, 30-6-2022,389,25.2,59
14:27:51, 30-6-2022,394,25.1,59
14:27:52, 30-6-2022,396,25.1,59
14:27:54, 30-6-2022,397,25.1,59
14:27:55, 30-6-2022,396,25.1,59
14:27:56, 30-6-2022,396,25.1,59
14:27:57, 30-6-2022,395,25.1,59
14:27:58, 30-6-2022,391,25.1,59
14:28:00, 30-6-2022,395,25.1,59
14:28:01, 30-6-2022,394,25.2,59
14:28:02, 30-6-2022,394,25.2,59
14:28:03, 30-6-2022,397,25.1,59
14:28:05, 30-6-2022,397,25.1,59
14:28:06, 30-6-2022,395,25.1,59
14:28:07, 30-6-2022,394,25.1,59
14:28:08, 30-6-2022,395,25.1,59
14:28:10, 30-6-2022,396,25.1,59
14:28:11, 30-6-2022,395,25.1,59
14:28:12, 30-6-2022,396,25.1,59
14:28:13, 30-6-2022,395,25.1,59
14:28:14, 30-6-2022,395,25.1,59
14:28:16, 30-6-2022,393,25.1,60
14:28:17, 30-6-2022,394,25.1,60
14:28:18, 30-6-2022,395,25.2,59
14:28:19, 30-6-2022,398,25.2,59
14:28:21, 30-6-2022,397,25.2,60
14:28:22, 30-6-2022,397,25.2,60
14:28:23, 30-6-2022,397,25.1,59
14:28:24, 30-6-2022,396,25.1,59
14:28:26, 30-6-2022,398,25.2,60
14:28:27, 30-6-2022,397,25.2,60
14:28:28, 30-6-2022,397,25.1,59
14:28:29, 30-6-2022,397,25.1,59
14:28:31, 30-6-2022,396,25.1,59
14:28:32, 30-6-2022,398,25.1,59
14:28:33, 30-6-2022,393,25.2,59
14:28:34, 30-6-2022,394,25.2,59
14:28:35, 30-6-2022,387,25.2,59
14:28:37, 30-6-2022,394,25.2,59
14:28:38, 30-6-2022,388,25.1,59
14:28:39, 30-6-2022,388,25.1,59
14:28:40, 30-6-2022,394,25.1,59
14:28:42, 30-6-2022,387,25.1,59
14:28:43, 30-6-2022,395,25.1,59
14:28:44, 30-6-2022,395,25.1,59
14:28:45, 30-6-2022,390,25.1,59
14:28:47, 30-6-2022,388,25.1,59
14:28:48, 30-6-2022,391,25.1,59
14:28:49, 30-6-2022,392,25.1,59
14:28:50, 30-6-2022,391,25.1,59
14:28:51, 30-6-2022,389,25.1,59
14:28:53, 30-6-2022,390,25.1,59
14:28:54, 30-6-2022,393,25.1,59
14:28:55, 30-6-2022,393,25.1,59
14:28:56, 30-6-2022,394,25.1,59
14:28:58, 30-6-2022,390,25.1,59
14:28:59, 30-6-2022,393,25.1,59
14:29:00, 30-6-2022,392,25.1,59
14:29:01, 30-6-2022,393,25.1,59
14:29:03, 30-6-2022,392,25.1,59
14:29:04, 30-6-2022,391,25.1,59
14:29:05, 30-6-2022,398,25.1,59
14:29:06, 30-6-2022,391,25.1,59
14:29:07, 30-6-2022,391,25.1,59
14:29:09, 30-6-2022,390,25.1,59
14:29:10, 30-6-2022,392,25.2,59
14:29:11, 30-6-2022,396,25.2,59
14:29:12, 30-6-2022,389,25.1,59
14:29:14, 30-6-2022,392,25.1,59
14:29:15, 30-6-2022,390,25.1,59
14:29:16, 30-6-2022,390,25.1,59
14:29:17, 30-6-2022,392,25.1,59
14:29:19, 30-6-2022,393,25.1,59
14:29:20, 30-6-2022,395,25.2,59
14:29:21, 30-6-2022,389,25.2,59
14:29:22, 30-6-2022,391,25.1,59
14:29:23, 30-6-2022,393,25.1,59
14:29:25, 30-6-2022,397,25.2,59
14:29:26, 30-6-2022,398,25.2,59
14:29:27, 30-6-2022,396,25.1,59
14:29:28, 30-6-2022,397,25.1,59
14:29:30, 30-6-2022,397,25.1,59
14:29:31, 30-6-2022,395,25.1,59
14:29:32, 30-6-2022,396,25.1,59
14:29:33, 30-6-2022,395,25.1,59
14:29:35, 30-6-2022,396,25.1,59
14:29:36, 30-6-2022,397,25.1,59
14:29:37, 30-6-2022,397,25.2,59
14:29:38, 30-6-2022,397,25.2,59
14:29:39, 30-6-2022,398,25.1,59
14:29:41, 30-6-2022,397,25.1,59
14:29:42, 30-6-2022,398,25.1,59
14:29:43, 30-6-2022,398,25.1,59
14:29:44, 30-6-2022,397,25.2,59
14:29:46, 30-6-2022,398,25.2,59
14:29:47, 30-6-2022,397,25.1,59
14:29:48, 30-6-2022,399,25.1,59
14:29:49, 30-6-2022,394,25.1,59
14:29:51, 30-6-2022,399,25.1,59
14:29:52, 30-6-2022,391,25.1,59
14:29:53, 30-6-2022,388,25.1,59
14:29:54, 30-6-2022,388,25.1,59
14:29:55, 30-6-2022,396,25.1,59
14:29:57, 30-6-2022,397,25.1,59
14:29:58, 30-6-2022,393,25.1,59
14:29:59, 30-6-2022,390,25.1,59
14:30:00, 30-6-2022,392,25.1,59
14:30:02, 30-6-2022,396,25.1,59
14:30:03, 30-6-2022,394,25.1,59
14:30:04, 30-6-2022,394,25.1,59
14:30:05, 30-6-2022,392,25.1,59
14:30:07, 30-6-2022,399,25.1,59
14:30:08, 30-6-2022,397,25.1,59
14:30:09, 30-6-2022,398,25.1,59
14:30:10, 30-6-2022,396,25.1,59
14:30:12, 30-6-2022,397,25.1,59
14:30:13, 30-6-2022,395,25.1,59
14:30:14, 30-6-2022,396,25.1,59
14:30:15, 30-6-2022,396,25.1,59
14:30:16, 30-6-2022,394,25.1,59
14:30:18, 30-6-2022,395,25.1,59
14:30:19, 30-6-2022,396,25.1,59
14:30:20, 30-6-2022,397,25.1,59
14:30:21, 30-6-2022,397,25.1,59
14:30:23, 30-6-2022,397,25.1,59
14:30:24, 30-6-2022,398,25.1,59
14:30:25, 30-6-2022,393,25.1,59
14:30:26, 30-6-2022,392,25.1,59
14:30:28, 30-6-2022,395,25.1,59
14:30:29, 30-6-2022,388,25.1,59
14:30:30, 30-6-2022,390,25.1,59
14:30:31, 30-6-2022,395,25.1,59
14:30:32, 30-6-2022,391,25.1,59
14:30:34, 30-6-2022,391,25.1,59
14:30:35, 30-6-2022,392,25.1,59
14:30:36, 30-6-2022,396,25.1,59
14:30:37, 30-6-2022,390,25.1,59
14:30:39, 30-6-2022,377,25.1,59
14:30:40, 30-6-2022,376,25.1,59
14:30:41, 30-6-2022,377,25.1,59
14:30:42, 30-6-2022,385,25.1,59
14:30:44, 30-6-2022,388,25.1,59
14:30:45, 30-6-2022,385,25.1,59
14:30:46, 30-6-2022,385,25.1,59
14:30:47, 30-6-2022,384,25.1,59
14:30:48, 30-6-2022,383,25.1,59
14:30:50, 30-6-2022,386,25.1,59
14:30:51, 30-6-2022,386,25.1,59
14:30:52, 30-6-2022,386,25.1,59
14:30:53, 30-6-2022,387,25.2,59
14:30:55, 30-6-2022,385,25.2,59
14:30:56, 30-6-2022,387,25.1,59
14:30:57, 30-6-2022,385,25.1,59
14:30:58, 30-6-2022,387,25.1,59
14:31:00, 30-6-2022,385,25.1,59
14:31:01, 30-6-2022,387,25.1,59
14:31:02, 30-6-2022,387,25.1,59
14:31:03, 30-6-2022,387,25.2,59
14:31:04, 30-6-2022,386,25.2,59
14:31:06, 30-6-2022,384,25.1,59
14:31:07, 30-6-2022,384,25.1,59
14:31:08, 30-6-2022,384,25.1,59
14:31:09, 30-6-2022,385,25.1,59
14:31:11, 30-6-2022,384,25.1,59
14:31:12, 30-6-2022,385,25.1,59
14:31:13, 30-6-2022,384,25.1,59
14:31:14, 30-6-2022,386,25.1,59
14:31:16, 30-6-2022,386,25.1,59
14:31:17, 30-6-2022,387,25.1,59
14:31:18, 30-6-2022,388,25.2,59
14:31:19, 30-6-2022,388,25.2,59
14:31:20, 30-6-2022,385,25.1,59
14:31:21, 30-6-2022,388,25.1,59
14:31:22, 30-6-2022,387,25.1,59
14:31:24, 30-6-2022,388,25.1,59
14:31:25, 30-6-2022,388,25.1,59
14:31:26, 30-6-2022,387,25.1,59
14:31:27, 30-6-2022,388,25.1,59
14:31:29, 30-6-2022,389,25.1,59
14:31:30, 30-6-2022,388,25.1,59
14:31:31, 30-6-2022,388,25.1,59
14:31:32, 30-6-2022,389,25.1,59
14:31:34, 30-6-2022,389,25.1,59
14:31:35, 30-6-2022,388,25.2,59
14:31:36, 30-6-2022,388,25.2,59
14:31:37, 30-6-2022,389,25.1,59
14:31:38, 30-6-2022,393,25.1,59
14:31:40, 30-6-2022,389,25.1,59
14:31:41, 30-6-2022,389,25.1,59
14:31:42, 30-6-2022,388,25.1,59
14:31:43, 30-6-2022,389,25.1,59
14:31:45, 30-6-2022,389,25.1,59
14:31:46, 30-6-2022,388,25.1,59
14:31:47, 30-6-2022,390,25.1,59
14:31:48, 30-6-2022,388,25.1,59
14:31:50, 30-6-2022,388,25.1,59
14:31:51, 30-6-2022,388,25.1,59
14:31:52, 30-6-2022,389,25.1,59
14:31:53, 30-6-2022,388,25.1,59
14:31:54, 30-6-2022,388,25.1,59
14:31:56, 30-6-2022,389,25.1,59
14:31:57, 30-6-2022,388,25.1,59
14:31:58, 30-6-2022,389,25.1,59
14:31:59, 30-6-2022,388,25.1,59
14:32:01, 30-6-2022,389,25.1,59
14:32:02, 30-6-2022,389,25.1,59
14:32:03, 30-6-2022,388,25.1,59
14:32:04, 30-6-2022,389,25.1,59
14:32:06, 30-6-2022,388,25.1,59
14:32:07, 30-6-2022,389,25.2,59
14:32:08, 30-6-2022,389,25.2,59
14:32:09, 30-6-2022,388,25.2,59
14:32:10, 30-6-2022,390,25.2,59
14:32:12, 30-6-2022,388,25.1,59
14:32:13, 30-6-2022,389,25.1,59
14:32:14, 30-6-2022,389,25.1,59
14:32:15, 30-6-2022,388,25.1,59
14:32:17, 30-6-2022,390,25.1,59
14:32:18, 30-6-2022,388,25.1,59
14:32:19, 30-6-2022,389,25.1,59
14:32:20, 30-6-2022,389,25.1,59
14:32:22, 30-6-2022,388,25.1,59
14:32:23, 30-6-2022,389,25.1,59
14:32:24, 30-6-2022,388,25.1,59
14:32:25, 30-6-2022,388,25.1,59
14:32:26, 30-6-2022,388,25.1,59
14:32:28, 30-6-2022,387,25.1,59
14:32:29, 30-6-2022,388,25.1,59
14:32:30, 30-6-2022,387,25.1,59
14:32:31, 30-6-2022,388,25.1,59
14:32:33, 30-6-2022,388,25.1,59
14:32:34, 30-6-2022,388,25.2,59
14:32:35, 30-6-2022,388,25.2,59
14:32:36, 30-6-2022,387,25.1,59
14:32:38, 30-6-2022,388,25.1,59
14:32:39, 30-6-2022,387,25.2,59
14:32:40, 30-6-2022,388,25.2,59
14:32:41, 30-6-2022,397,25.1,59
14:32:42, 30-6-2022,389,25.1,59
14:32:44, 30-6-2022,387,25.2,59
14:32:45, 30-6-2022,386,25.2,59
14:32:46, 30-6-2022,388,25.1,59
14:32:47, 30-6-2022,387,25.1,59
14:32:49, 30-6-2022,388,25.2,59
14:32:50, 30-6-2022,387,25.2,59
14:32:51, 30-6-2022,388,25.2,59
14:32:52, 30-6-2022,388,25.2,59
14:32:54, 30-6-2022,387,25.2,59
14:32:55, 30-6-2022,388,25.2,59
14:32:56, 30-6-2022,387,25.2,59
14:32:57, 30-6-2022,388,25.2,59
14:32:59, 30-6-2022,387,25.2,59
14:33:00, 30-6-2022,386,25.2,59
14:33:01, 30-6-2022,387,25.2,59
14:33:02, 30-6-2022,388,25.2,59
14:33:03, 30-6-2022,386,25.2,58
14:33:05, 30-6-2022,388,25.2,58
14:33:06, 30-6-2022,387,25.2,58
14:33:07, 30-6-2022,387,25.2,58
14:33:08, 30-6-2022,389,25.2,58
14:33:10, 30-6-2022,387,25.2,58
14:33:11, 30-6-2022,389,25.2,58
14:33:12, 30-6-2022,388,25.2,58
14:33:13, 30-6-2022,388,25.2,58
14:33:15, 30-6-2022,394,25.2,58
14:33:16, 30-6-2022,390,25.2,58
14:33:17, 30-6-2022,391,25.2,58
14:33:18, 30-6-2022,390,25.2,58
14:33:19, 30-6-2022,390,25.2,58
14:33:21, 30-6-2022,390,25.2,58
14:33:22, 30-6-2022,390,25.2,58
14:33:23, 30-6-2022,390,25.2,58
14:33:24, 30-6-2022,389,25.2,58
14:33:26, 30-6-2022,390,25.2,58
14:33:27, 30-6-2022,389,25.2,58
14:33:28, 30-6-2022,391,25.2,58
14:33:29, 30-6-2022,389,25.2,58
14:33:31, 30-6-2022,390,25.2,58
14:33:32, 30-6-2022,389,25.2,58
14:33:33, 30-6-2022,390,25.2,58
14:33:34, 30-6-2022,389,25.2,58
14:33:35, 30-6-2022,391,25.2,58
